budget,genres,popularity,production_companies,revenue,runtime,title,vote_average,vote_count,release_year,release_month,adj_revenue,adj_budget
50000000,['Thriller'],13.651,"['Village Roadshow Pictures', 'NPV Entertainment', 'Regency Enterprises', 'Kopelson Entertainment', 'Epsilon Motion Pictures', 'New Regency Pictures', 'Furthur Films', '20th Century Fox']",100020092.0,113.0,Don't Say a Word,6.2,608.0,2001,9,152030539,76000000
60000000,"['Comedy', 'Family']",31.311,"['Village Roadshow Pictures', 'NPV Entertainment', 'Mad Chance', 'Zide-Perry Productions', 'BenderSpink', 'Warner Bros. Pictures']",93375151.0,87.0,Cats & Dogs,5.3,1166.0,2001,4,141930229,91200000
22000000,['Drama'],14.591,['New Line Cinema'],92542418.0,132.0,I Am Sam,7.5,1613.0,2001,12,140664475,33440000
22000000,['Comedy'],20.346,"['Happy Madison Productions', 'Revolution Studios']",84772742.0,84.0,The Animal,5.0,860.0,2001,1,128854567,33440000
25000000,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",11.379000000000001,"['Nickelodeon Movies', 'O Entertainment', 'DNA Productions', 'Paramount']",80936232.0,83.0,Jimmy Neutron: Boy Genius,5.8,625.0,2001,12,123023072,38000000
50000000,"['Action', 'Crime', 'Thriller']",13.82,"['Village Roadshow Pictures', 'NPV Entertainment', 'Warner Bros. Pictures']",79958599.0,101.0,Exit Wounds,5.5,283.0,2001,3,121537070,76000000
48000000,"['Comedy', 'Fantasy', 'Romance']",11.659,"['Konrad Pictures', 'Miramax']",76019048.0,118.0,Kate & Leopold,6.3,993.0,2001,12,115548952,72960000
49000000,"['Action', 'Science Fiction', 'Thriller']",19.076,"['Revolution Studios', 'Hard Eight Pictures', 'Columbia Pictures']",72689126.0,87.0,The One,6.1,1071.0,2001,2,110487471,74480000
16000000,['Comedy'],22.331999999999997,"['Neal H. Moritz Productions', 'Original Film', 'Columbia Pictures']",66468332.0,89.0,Not Another Teen Movie,5.7,1358.0,2001,7,101031864,24320000
94000000,['Action'],15.14,"[""Mel's Cite du Cinema"", 'Epsilon Motion Pictures', 'Franchise Pictures', 'Trackform Film Productions']",54744738.0,116.0,Driven,5.1,485.0,2001,4,83212001,142880000
75000000,"['Mystery', 'Thriller', 'Crime']",11.197000000000001,['Paramount'],54249294.0,89.0,Domestic Disturbance,5.7,269.0,2001,10,82458926,114000000
10000005,"['Action', 'Comedy']",28.045,"['Star Overseas', 'Universe Entertainment']",42776760.0,113.0,Shaolin Soccer,7.0,1415.0,2001,12,65020675,15200007
12560000,['Comedy'],8.619,"['TPS Cin??ma', 'T??l??graphe', 'TF1 Films Production', 'Vertigo Productions', 'M6 Films']",42700000.0,105.0,Would I Lie to You? 2,6.2,287.0,2001,7,64904000,19091200
32000000,['Drama'],9.664,"['Paramount', 'Munich Film Partners & Company (MFP) GHS Productions', 'GHS Productions KG', 'Nides/McCormick Productions']",40222729.0,106.0,Hardball,6.4,322.0,2001,9,61138548,48640000
23000000,"['Comedy', 'Romance']",12.69,"['Lynda Obst Productions', 'Fox 2000 Pictures']",38689940.0,97.0,Someone Like You...,5.9,252.0,2001,3,58808708,34960000
72000000,"['Drama', 'Romance', 'Comedy']",10.591,"['NPV Entertainment', 'Village Roadshow Pictures', 'Castle Rock Entertainment', 'Darkwoods Productions']",37317558.0,152.0,The Majestic,6.7,498.0,2001,12,56722688,109440000
23000000,"['Mystery', 'Thriller', 'Drama']",19.819000000000003,"['Epsilon Motion Pictures', 'Regency Enterprises', 'LivePlanet', 'Bad Robot', 'New Regency Pictures']",36642838.0,97.0,Joy Ride,6.5,792.0,2001,5,55697113,34960000
48000000,"['Comedy', 'Drama', 'Romance']",11.994000000000002,"['Gracie Films', 'Columbia Pictures', 'Parkway Productions']",35743308.0,132.0,Riding in Cars with Boys,6.5,288.0,2001,10,54329828,72960000
50000000,"['Comedy', 'Fantasy', 'Adventure']",10.707,"['Epsilon Motion Pictures', 'Regency Enterprises', 'New Regency Pictures', 'Runteldat Entertainment', 'Firm, The', '20th Century Fox']",33422806.0,95.0,Black Knight,5.4,794.0,2001,11,50802665,76000000
17700000,"['Mystery', 'Adventure', 'Comedy', 'Romance', 'Drama']",10.276,"['Happy Madison Productions', 'Columbia Pictures']",30987695.0,91.0,Joe Dirt,5.6,527.0,2001,10,47101296,26904000
40000000,['Adventure'],10.265999999999998,"['Crystal Sky Worldwide', 'MDP Worldwide', 'ApolloMedia Distribution', 'Signature Entertainment', ""D'Artagnan Productions Limited"", 'Q&Q Medien GmbH', 'The Carousel Picture Company', 'Film Fund Luxembourg']",27053815.0,104.0,The Musketeer,5.3,151.0,2001,7,41121798,60800000
38000000,"['Comedy', 'Romance', 'Family', 'Drama']",10.363,"['Atchity Entertainment International (AEI)', 'Regency Enterprises', 'Fox 2000 Pictures', 'Epsilon Motion Pictures', 'Kopelson Entertainment']",24516772.0,99.0,Joe Somebody,5.4,115.0,2001,12,37265493,57760000
31000000,"['Drama', 'Mystery']",9.158999999999999,"['Castle Rock Entertainment', 'Village Roadshow Pictures', 'Warner Bros. Pictures']",24185781.0,101.0,Hearts in Atlantis,6.5,319.0,2001,7,36762387,47120000
11000000,"['Comedy', 'Romance']",11.878,"['Revolution Studios', 'Columbia Pictures']",23430766.0,95.0,Tomcats,5.2,174.0,2001,3,35614764,16720000
35866397,['Documentary'],5.746,"['Bac Films', 'Conseil R??gional de Franche-Comt??', 'Eurimages', 'Eyescreen S.r.l.', 'Galat??e Films', 'Les Productions de la Gu??ville', 'PROCIREP', 'Wanda Visi??n', 'CNC', 'Canal+', 'TSR', 'France 2 Cin??ma', 'WDR', 'Pandora Film']",20217080.0,98.0,Winged Migration,7.5,118.0,2001,12,30729961,54516923
9400000,"['Action', 'Drama', 'Fantasy', 'Science Fiction']",12.034,"['Toho Pictures, Inc.']",20000000.0,105.0,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",7.5,145.0,2001,12,30400000,14288000
34000000,"['Comedy', 'Romance']",11.292,"['Tollin/Robbins Productions', 'Warner Bros. Pictures']",19693891.0,108.0,Summer Catch,5.4,129.0,2001,8,29934714,51680000
22000000,"['Comedy', 'Crime', 'Romance']",9.976,"['Village Roadshow Pictures', 'NPV Entertainment', 'Columbia Pictures']",19351569.0,90.0,Saving Silverman,5.5,368.0,2001,9,29414384,33440000
62000000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",11.434000000000001,"['Morgan Creek Productions', 'Franchise Pictures', 'Warner Bros. Pictures']",18720175.0,125.0,3000 Miles to Graceland,5.8,417.0,2001,2,28454666,94240000
25000000,"['Comedy', 'Family']",9.948,"['Walt Disney Pictures', 'Karz Entertainment']",18634654.0,86.0,Max Keeble's Big Move,5.5,104.0,2001,5,28324674,38000000
1200000,"['Comedy', 'Crime', 'Mystery']",10.421,"['Fox Searchlight Pictures', 'Broken Lizard Industries', 'Jersey Shore', 'Cataland Films', '??rp??d Productions']",18492362.0,100.0,Super Troopers,6.7,751.0,2001,1,28108390,1824000
11000000,"['Drama', 'Thriller', 'Crime']",15.564,"['Cinerenta Medienbeteiligungs KG', 'David Kirschner Productions', 'American Entertainment Partners L.P.', 'Lionsgate']",17423030.0,100.0,Frailty,7.0,774.0,2001,11,26483005,16720000
57000000,"['Music', 'Drama', 'Comedy']",13.276,"['Metal Productions Inc.', 'Bel Air Entertainment', 'Maysville Pictures', 'Robert Lawrence Productions', 'Warner Bros. Pictures']",16991902.0,105.0,Rock Star,6.6,512.0,2001,4,25827691,86640000
11000000,"['Horror', 'Science Fiction']",25.73,"['New Line Cinema', 'Crystal Lake Entertainment', 'Sean S. Cunningham Films']",16951798.0,91.0,Jason X,4.8,837.0,2001,7,25766732,16720000
13000000,"['Drama', 'Romance']",9.84,"['Touchstone Pictures', 'Ufland']",16929123.0,99.0,Crazy/Beautiful,6.5,225.0,2001,6,25732266,19760000
10000000,"['Horror', 'Thriller']",10.206,"['NPV Entertainment', 'Village Roadshow Pictures', 'Warner Bros. Pictures']",16300000.0,96.0,Valentine,5.5,362.0,2001,2,24776000,15200000
14000000,['Comedy'],10.949000000000002,"['Epsilon Motion Pictures', 'Regency Enterprises', 'New Regency Pictures', 'MBST/Lloyd Productions']",14343028.0,87.0,Freddy Got Fingered,4.5,282.0,2001,4,21801402,21280000
35000000,"['Action', 'Western']",10.856,['Morgan Creek Productions'],13678913.0,94.0,American Outlaws,6.0,141.0,2001,8,20791947,53200000
75000000,"['Adventure', 'Animation', 'Action', 'Comedy', 'Family']",20.087,"['Conundrum Entertainment', 'Warner Bros. Animation', 'Warner Bros. Pictures']",13596911.0,95.0,Osmosis Jones,6.5,746.0,2001,7,20667304,114000000
14000000,"['Comedy', 'Romance']",13.249,['Robert Simonds Productions'],13127022.0,86.0,Head Over Heels,5.6,174.0,2001,2,19953073,21280000
25000000,"['Comedy', 'Romance']",12.337,"[""Say It Isn't So Productions"", 'Conundrum Entertainment', '20th Century Fox']",12320393.0,95.0,Say It Isn't So,4.8,113.0,2001,10,18726997,38000000
90000000,"['Comedy', 'Romance']",4.865,['New Line Cinema'],10372291.0,104.0,Town & Country,4.4,43.0,2001,4,15765882,136800000
7000000,"['Action', 'Comedy']",8.626,['Lionsgate'],10229331.0,93.0,The Wash,5.0,68.0,2001,11,15548583,10640000
140000000,"['Adventure', 'Action', 'Thriller']",18.125,"['Eon Productions', 'Metro-Goldwyn-Mayer', 'Danjaq']",431971116.0,133.0,Die Another Day,6.0,2496.0,2002,11,643636962,208600000
41000000,"['Music', 'Drama']",42.71,"['Mikona Productions GmbH & Co. KG', 'Imagine Entertainment']",242875078.0,110.0,8 Mile,7.1,5136.0,2002,8,361883866,61090000
30000000,"['Comedy', 'Romance']",13.115,"['Touchstone Pictures', 'Original Film', 'D&D Films', 'Pigeon Creek Films']",180622424.0,108.0,Sweet Home Alabama,6.4,1084.0,2002,9,269127411,44700000
31000000,"['Drama', 'Adventure', 'Action', 'History']",15.853,"['Beijing New Picture Film Co. Ltd.', 'China Film Co-Production Corporation']",177394432.0,99.0,Hero,7.5,1541.0,2002,7,264317703,46190000
120000000,"['Family', 'Adventure', 'Animation', 'Comedy']",26.877,"['Columbia Pictures', 'Red Wagon Entertainment', 'Franklin/Waterman Productions', 'Sony Pictures']",169956806.0,78.0,Stuart Little 2,5.7,1787.0,2002,7,253235640,178800000
54000000,"['Fantasy', 'Horror', 'Action', 'Thriller']",23.405,"['Marvel Enterprises', 'New Line Cinema', 'Amen Ra Films', 'Milk & Honey', 'Imaginary Forces', 'Justin Pictures', 'Linovo Productions GmbH & Co. KG', 'Pacific Title and Art Studio']",155010032.0,117.0,Blade II,6.4,3407.0,2002,3,230964947,80460000
80000000,"['Animation', 'Family']",50.835,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",145771527.0,85.0,Lilo & Stitch,7.5,4433.0,2002,6,217199575,119200000
75000000,"['Action', 'History', 'War']",17.65,"['Wheelhouse Entertainment', 'Icon Entertainment International', 'Motion Picture Production GmbH & Co. Erste KG']",114660784.0,138.0,We Were Soldiers,7.1,1389.0,2002,1,170844568,111750000
60000000,"['Thriller', 'Action', 'Comedy', 'Science Fiction']",16.551,"['Vanguard Films', 'Parkes+MacDonald Image Nation', 'Blue Train Productions']",104391623.0,98.0,The Tuxedo,5.7,1370.0,2002,9,155543518,89400000
35000000,"['Comedy', 'Family', 'Adventure']",13.638,"['Walt Disney Pictures', 'Kerner Entertainment Company', 'Galapagos Productions', 'Winterdance Productions Ltd.']",81000000.0,99.0,Snow Dogs,5.7,538.0,2002,1,120690000,52150000
115000000,"['Drama', 'Action', 'History', 'War']",17.572,"['Lion Rock Productions', 'Metro-Goldwyn-Mayer']",77628265.0,134.0,Windtalkers,6.1,863.0,2002,6,115666114,171350000
12000000,"['Comedy', 'Drama']",14.157,['Metro-Goldwyn-Mayer'],75781642.0,102.0,Barbershop,6.3,315.0,2002,1,112914646,17880000
35000000,['Adventure'],17.824,"['Touchstone Pictures', 'Spyglass Entertainment', 'World 2000 Entertainment', 'Count of Monte Cristo Ltd.']",75395048.0,131.0,The Count of Monte Cristo,7.6,1199.0,2002,1,112338621,52150000
43000000,"['Romance', 'Comedy']",14.075,['Konrad Pictures'],68696770.0,84.0,The Sweetest Thing,5.5,771.0,2002,12,102358187,64070000
42000000,"['Drama', 'Mystery', 'Thriller', 'Crime']",11.595,"['Monarch Pictures', 'Epsilon Motion Pictures', 'New Regency Pictures', 'Manifest Film Company', '20th Century Fox']",63781810.0,115.0,High Crimes,6.3,509.0,2002,5,95034896,62580000
20000000,"['Drama', 'Romance', 'Comedy', 'Music']",16.215,['Fox 2000 Pictures'],57588485.0,118.0,Drumline,6.9,325.0,2002,12,85806842,29800000
50000000,"['Crime', 'Drama', 'Thriller']",12.513,"['Castle Rock Entertainment', 'Schroeder Hoffman Productions', 'Warner Bros. Pictures']",56714147.0,120.0,Murder by Numbers,6.1,705.0,2002,4,84504079,74500000
15000000,"['Family', 'Comedy', 'Adventure']",12.875,"['Universal Pictures', 'Mediastream Film GmbH & Co. Productions KG']",52970014.0,88.0,Big Fat Liar,5.9,602.0,2002,8,78925320,22350000
11800000,"['Drama', 'Romance']",35.033,"['Gaylord Films', 'Pandora Pictures', 'Di Novi Pictures', 'Warner Bros. Pictures']",47494916.0,101.0,A Walk to Remember,7.7,3152.0,2002,1,70767424,17582000
35000000,"['Drama', 'Fantasy', 'Horror']",16.027,"['WV Films LLC', 'Village Roadshow Pictures', 'NPV Entertainment', 'Material', 'Warner Bros. Pictures']",45479110.0,101.0,Queen of the Damned,6.0,697.0,2002,10,67763873,52150000
25000000,"['Action', 'Comedy']",13.529000000000002,['Universal Pictures'],41604473.0,86.0,Undercover Brother,5.7,251.0,2002,5,61990664,37250000
40000000,"['Comedy', 'Family', 'Fantasy']",8.4,"['Miramax', 'Cecchi Gori Group', 'Buena Vista International']",41323171.0,108.0,Pinocchio,5.8,612.0,2002,11,61571524,59600000
13000000,"['Horror', 'Thriller']",19.262,"['Dimension Films', 'Nightfall Productions', 'Trancas International Films']",37664855.0,94.0,Halloween: Resurrection,4.6,780.0,2002,1,56120633,19370000
20000000,['Comedy'],13.444,['New Line Cinema'],33526835.0,85.0,Friday After Next,6.2,257.0,2002,11,49954984,29800000
70000000,"['Drama', 'War']",11.386,"['David Foster Productions', 'Cheyenne Enterprises', 'David Ladd Films', 'Metro-Goldwyn-Mayer']",32287044.0,125.0,Hart's War,6.3,640.0,2002,2,48107695,104300000
13000000,"['Comedy', 'Family']",12.498,"['Bedlam Pictures', 'Revolution Studios', 'Frontier Pictures']",31167388.0,88.0,The New Guy,5.8,383.0,2002,10,46439408,19370000
1500000,['Horror'],16.87,"['Lions Gate Films', 'Tonic Films', 'Down Home Entertainment', 'Cabin Pictures', 'Black Sky Entertainment', 'Deer Path Films']",30553395.0,93.0,Cabin Fever,5.7,849.0,2002,9,45524558,2235000
13500000,"['Drama', 'Romance']",9.898,"['Killer Films', 'Section Eight', 'John Wells Productions', 'Vulcan Productions']",29027914.0,107.0,Far from Heaven,7.1,386.0,2002,2,43251591,20115000
8000000,"['Comedy', 'Romance']",9.935,[],27362712.0,109.0,Brown Sugar,6.8,73.0,2002,5,40770440,11920000
70000000,"['Action', 'Science Fiction', 'Thriller']",9.488999999999999,"['Atlas Entertainment', 'Toho-Towa', 'Mosaic Media Group', 'Yorktown Productions', 'Helkon Media', 'Metro-Goldwyn-Mayer']",25852764.0,98.0,Rollerball,4.0,321.0,2002,8,38520618,104300000
14000000,"['Action', 'Adventure', 'Comedy']",9.902000000000001,['New Line Cinema'],25482931.0,95.0,All About the Benjamins,6.1,112.0,2002,8,37969567,20860000
12500000,"['Drama', 'Romance']",9.24,"['Mundy Lane Entertainment', 'Fox Searchlight Pictures', '20th Century Fox']",23367586.0,120.0,Antwone Fisher,6.9,316.0,2002,12,34817703,18625000
40000000,"['Crime', 'Drama', 'Mystery']",9.235,"['Warner Bros. Pictures', 'Epsilon Motion Pictures', 'Franchise Pictures', 'Brad Grey Pictures', 'Sea Breeze Productions Inc.']",22433915.0,108.0,City by the Sea,5.8,235.0,2002,6,33426533,59600000
6000000,"['Comedy', 'Romance']",10.958,"['Artisan Entertainment', 'Tapestry Films']",20000000.0,92.0,National Lampoon's Van Wilder,5.9,1361.0,2002,3,29800000,8940000
70000000,"['Action', 'Adventure', 'Thriller']",11.436,"['Franchise Pictures', 'Chris Lee Productions', 'MHF Erste Academy Film GmbH & Co. Produktions KG', 'Dante Entertainment', 'Epsilon Motion Pictures']",19924033.0,91.0,Ballistic: Ecks vs. Sever,4.4,248.0,2002,9,29686809,104300000
13000000,"['Crime', 'Action', 'Thriller']",10.925999999999998,"['Franchise Pictures', 'Screen Gems']",19233280.0,98.0,Half Past Dead,5.1,239.0,2002,11,28657587,19370000
3000000,['Comedy'],4.921,[],19184015.0,113.0,Martin Lawrence Live: Runteldat,4.9,12.0,2002,1,28584182,4470000
15000000,"['Drama', 'Family', 'Fantasy', 'Romance', 'Science Fiction']",10.115,['Walt Disney Pictures'],19158074.0,90.0,Tuck Everlasting,6.6,356.0,2002,11,28545530,22350000
4000000,"['Crime', 'Action', 'Drama']",9.016,"['Universal Pictures', 'Bigel / Mailer Films']",18591272.0,90.0,Empire,6.2,66.0,2002,6,27700995,5960000
29000000,"['Comedy', 'Romance']",9.57,"['Paramount', 'Mandalay Pictures']",16930185.0,100.0,Serving Sara,5.3,206.0,2002,8,25225975,43210000
8500000,['Science Fiction'],16.742,"['Toho Pictures, Inc.']",16000000.0,88.0,Godzilla Against MechaGodzilla,7.5,138.0,2002,2,23840000,12665000
4800000,"['Drama', 'Romance']",3.845,['B.M.B. Pictures'],14000000.0,174.0,Hum Tumhare Hain Sanam,5.6,36.0,2002,5,20860000,7152000
1600000,"['Action', 'Romance', 'Drama']",2.199,['MK Films'],13000000.0,182.0,Aap Mujhe Achche Lagne Lage,5.0,13.0,2002,1,19370000,2384000
6500000,"['Crime', 'Drama', 'Thriller', 'Mystery']",9.557,"['Cruise/Wagner Productions', 'Paramount', 'Lions Gate Films']",12633747.0,105.0,Narc,6.7,325.0,2002,1,18824283,9685000
94000000,"['Animation', 'Family']",60.196999999999996,['Pixar'],940335536.0,100.0,Finding Nemo,7.8,14864.0,2003,5,1372889882,137240000
140000000,"['Adventure', 'Fantasy', 'Action']",58.623000000000005,"['Walt Disney Pictures', 'Jerry Bruckheimer Films']",655011224.0,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,7.7,15817.0,2003,9,956316387,204400000
110000000,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",1.123,"['Marvel Enterprises', ""The Donners' Company"", 'Bad Hat Harry Productions', 'XF2 Canada Productions', '20th Century Fox']",407711549.0,133.0,X2,7.0,7791.0,2003,4,595258861,160600000
38000000,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",50.751999999999995,['Dimension Films'],197011982.0,84.0,Spy Kids 3-D: Game Over,5.1,1598.0,2003,7,287637493,55480000
40000000,"['Comedy', 'Family']",15.507,"['20th Century Fox', 'Robert Simonds Productions']",190212113.0,98.0,Cheaper by the Dozen,6.3,2142.0,2003,12,277709684,58400000
90000000,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",12.265,"['Doom Buggy Productions', 'Walt Disney Pictures', 'Gunn Films']",182290266.0,99.0,The Haunted Mansion,5.6,1454.0,2003,11,266143788,131400000
30000000,"['Action', 'Crime']",30.2,"['Miramax', 'A Band Apart', 'Super Cool ManChu', 'CJ Entertainment']",180899265.0,111.0,Kill Bill: Vol. 1,8.0,13080.0,2003,10,264112926,43800000
32000000,"['Comedy', 'Family', 'Fantasy']",11.535,"['New Line Cinema', 'Guy Walks into a Bar Productions']",173398518.0,97.0,Elf,6.6,2817.0,2003,9,253161836,46720000
60000000,"['Comedy', 'Family']",14.943,"['Revolution Studios', 'Davis Entertainment']",164433867.0,92.0,Daddy Day Care,5.8,1580.0,2003,9,240073445,87600000
5500000,"['Action', 'Drama', 'Adventure', 'TV Movie']",9.298,['Fox Television Studios'],136000000.0,100.0,Baywatch: Hawaiian Wedding,6.1,40.0,2003,2,198560000,8030000
109000000,"['Fantasy', 'Family']",33.816,"['Universal Pictures', 'Imagine Entertainment', 'DreamWorks Pictures', 'CJ Entertainment']",133818283.0,82.0,The Cat in the Hat,5.3,1152.0,2003,11,195374693,159140000
20000000,['Comedy'],12.522,"['Touchstone Pictures', 'Hyde Park Films']",132675402.0,105.0,Bringing Down the House,5.7,467.0,2003,7,193706086,29200000
45000000,['Comedy'],16.587,"['Type A Films', 'Marc Platt Productions', 'Metro-Goldwyn-Mayer']",124914842.0,95.0,"Legally Blonde 2: Red, White & Blonde",5.5,1064.0,2003,2,182375669,65700000
100000000,"['Adventure', 'Fantasy', 'Family']",23.019000000000002,"['Revolution Studios', 'Quinta Communications', 'Universal Pictures', 'Columbia Pictures']",121975011.0,113.0,Peter Pan,7.2,2023.0,2003,12,178083516,146000000
60000000,"['Crime', 'Comedy', 'Romance']",11.604000000000001,"['Mike Zoss Productions', 'Universal Pictures', 'Imagine Entertainment', 'Alphaville Productions']",119940815.0,100.0,Intolerable Cruelty,5.9,1009.0,2003,2,175113589,87600000
